  0.21354553E+01  0.45431990E+01  0.19813704E-02
  0.21410720E+01  0.45400661E+01  0.19911826E-02
  0.21466886E+01  0.45366491E+01  0.20011173E-02
  0.21523053E+01  0.45329629E+01  0.20112759E-02
  0.21579219E+01  0.45290223E+01  0.20217454E-02
  0.21635385E+01  0.45248413E+01  0.20325991E-02
  0.21691552E+01  0.45204338E+01  0.20438983E-02
  0.21747718E+01  0.45158128E+01  0.20556934E-02
  0.21803884E+01  0.45109911E+01  0.20680251E-02
  0.21860051E+01  0.45059806E+01  0.20809259E-02
  0.21916217E+01  0.45007929E+01  0.20944210E-02
  0.21972384E+01  0.44954389E+01  0.21085295E-02
  0.22028550E+01  0.44899290E+01  0.21232655E-02
  0.22084716E+01  0.44842730E+01  0.21386389E-02
  0.22140883E+01  0.44784802E+01  0.21546564E-02
  0.22197049E+01  0.44725594E+01  0.21713220E-02
  0.22253216E+01  0.44665189E+01  0.21886377E-02
  0.22309382E+01  0.44603666E+01  0.22066041E-02
  0.22365548E+01  0.44541100E+01  0.22252212E-02
  0.22421715E+01  0.44477561E+01  0.22444880E-02
  0.22477881E+01  0.44413115E+01  0.22644039E-02
  0.22534047E+01  0.44347827E+01  0.22849682E-02
  0.22590214E+01  0.44281755E+01  0.23061807E-02
  0.22646380E+01  0.44214957E+01  0.23280417E-02
  0.22702547E+01  0.44147486E+01  0.23505524E-02
  0.22758713E+01  0.44079394E+01  0.23737149E-02
  0.22814879E+01  0.44010730E+01  0.23975320E-02
  0.22871046E+01  0.43941539E+01  0.24220078E-02
  0.22927212E+01  0.43871866E+01  0.24471471E-02
  0.22983378E+01  0.43801754E+01  0.24729558E-02
  0.23039545E+01  0.43731242E+01  0.24994407E-02
  0.23095711E+01  0.43660369E+01  0.25266095E-02
  0.23151878E+01  0.43589171E+01  0.25544705E-02
  0.23208044E+01  0.43517685E+01  0.25830330E-02
  0.23264210E+01  0.43445943E+01  0.26123067E-02
  0.23320377E+01  0.43373979E+01  0.26423019E-02
  0.23376543E+01  0.43301823E+01  0.26730295E-02
  0.23432709E+01  0.43229506E+01  0.27045004E-02
  0.23488876E+01  0.43157056E+01  0.27367262E-02
  0.23545042E+01  0.43084501E+01  0.27697184E-02
  0.23601209E+01  0.43011868E+01  0.28034886E-02
  0.23657375E+01  0.42939183E+01  0.28380486E-02
  0.23713541E+01  0.42866472E+01  0.28734100E-02
  0.23769708E+01  0.42793759E+01  0.29095843E-02
  0.23825874E+01  0.42721067E+01  0.29465826E-02
  0.23882041E+01  0.42648420E+01  0.29844158E-02
  0.23938207E+01  0.42575841E+01  0.30230945E-02
  0.23994373E+01  0.42503352E+01  0.30626284E-02
  0.24050540E+01  0.42430974E+01  0.31030268E-02
  0.24106706E+01  0.42358729E+01  0.31442983E-02
  0.24162872E+01  0.42286638E+01  0.31864504E-02
  0.24219039E+01  0.42214721E+01  0.32294896E-02
  0.24275205E+01  0.42142998E+01  0.32734214E-02
  0.24331372E+01  0.42071489E+01  0.33182499E-02
  0.24387538E+01  0.42000215E+01  0.33639779E-02
  0.24443704E+01  0.41929193E+01  0.34106066E-02
  0.24499871E+01  0.41858443E+01  0.34581356E-02
  0.24556037E+01  0.41787984E+01  0.35065627E-02
  0.24612203E+01  0.41717834E+01  0.35558839E-02
  0.24668370E+01  0.41648011E+01  0.36060933E-02
  0.24724536E+01  0.41578532E+01  0.36571831E-02
  0.24780703E+01  0.41509416E+01  0.37091434E-02
  0.24836869E+01  0.41440679E+01  0.37619623E-02
  0.24893035E+01  0.41372337E+01  0.38156258E-02
  0.24949202E+01  0.41304408E+01  0.38701179E-02
  0.25005368E+01  0.41236907E+01  0.39254207E-02
  0.25061535E+01  0.41169850E+01  0.39815141E-02
  0.25117701E+01  0.41103253E+01  0.40383762E-02
  0.25173867E+01  0.41037131E+01  0.40959832E-02
  0.25230034E+01  0.40971499E+01  0.41543092E-02
  0.25286200E+01  0.40906372E+01  0.42133266E-02
  0.25342366E+01  0.40841764E+01  0.42730061E-02
  0.25398533E+01  0.40777691E+01  0.43333163E-02
  0.25454699E+01  0.40714165E+01  0.43942244E-02
  0.25510866E+01  0.40651203E+01  0.44556954E-02
  0.25567032E+01  0.40588817E+01  0.45176930E-02
  0.25623198E+01  0.40527023E+01  0.45801787E-02
  0.25679365E+01  0.40465833E+01  0.46431126E-02
  0.25735531E+01  0.40405264E+01  0.47064528E-02
  0.25791697E+01  0.40345327E+01  0.47701557E-02
  0.25847864E+01  0.40286039E+01  0.48341762E-02
  0.25904030E+01  0.40227412E+01  0.48984671E-02
  0.25960197E+01  0.40169462E+01  0.49629800E-02
  0.26016363E+01  0.40112202E+01  0.50276647E-02
  0.26072529E+01  0.40055646E+01  0.50924694E-02
  0.26128696E+01  0.39999810E+01  0.51573414E-02
  0.26184862E+01  0.39944707E+01  0.52222265E-02
  0.26241029E+01  0.39890352E+01  0.52870695E-02
  0.26297195E+01  0.39836758E+01  0.53518147E-02
  0.26353361E+01  0.39783939E+01  0.54164055E-02
  0.26409528E+01  0.39731910E+01  0.54807850E-02
  0.26465694E+01  0.39680684E+01  0.55448965E-02
  0.26521860E+01  0.39630274E+01  0.56086832E-02
  0.26578027E+01  0.39580695E+01  0.56720886E-02
  0.26634193E+01  0.39531958E+01  0.57350570E-02
  0.26690360E+01  0.39484077E+01  0.57975335E-02
  0.26746526E+01  0.39437064E+01  0.58594640E-02
  0.26802692E+01  0.39390931E+01  0.59207959E-02
  0.26858859E+01  0.39345691E+01  0.59814774E-02
  0.26915025E+01  0.39301354E+01  0.60414584E-02
  0.26971191E+01  0.39257933E+01  0.61006902E-02
  0.27027358E+01  0.39215438E+01  0.61591253E-02
  0.27083524E+01  0.39173880E+01  0.62167178E-02
  0.27139691E+01  0.39133268E+01  0.62734230E-02
  0.27195857E+01  0.39093614E+01  0.63291976E-02
  0.27252023E+01  0.39054927E+01  0.63839994E-02
  0.27308190E+01  0.39017216E+01  0.64377873E-02
  0.27364356E+01  0.38980490E+01  0.64905213E-02
  0.27420522E+01  0.38944758E+01  0.65421623E-02
  0.27476689E+01  0.38910029E+01  0.65926718E-02
  0.27532855E+01  0.38876312E+01  0.66420123E-02
  0.27589022E+01  0.38843613E+01  0.66901468E-02
  0.27645188E+01  0.38811942E+01  0.67370392E-02
  0.27701354E+01  0.38781306E+01  0.67826537E-02
  0.27757521E+01  0.38751712E+01  0.68269555E-02
  0.27813687E+01  0.38723168E+01  0.68699103E-02
  0.27869854E+01  0.38695680E+01  0.69114846E-02
  0.27926020E+01  0.38669256E+01  0.69516457E-02
  0.27982186E+01  0.38643903E+01  0.69903620E-02
